video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count
1WXfqPbbIZs,UgyLe4ZKznmRcfJiVvl4AaABAg,@uryuuhere1859,"dari sini, bisa ditarik kesimpulan kalau proyek tanpa campur tangan pejabat malah sukses. Jadi, sebenarnya buat apa ada pejabat di Indonesia? untuk menguji keimanan dan kesabaran?",2025-05-07T23:49:31Z,0,ditarik kesimpulan proyek campur tangan pejabat sukses pejabat indonesia menguji keimanan kesabaran,12
1WXfqPbbIZs,UgyyjX1agPQ34qP6t2B4AaABAg,@yan.seun.30,"Awal2 berasa ribet pake qris, k sini2nya berasa praktis bgt pake qris. Pedagang kaki 5 aja banyak yg pake qris, krn emg praktis bgt, penjual gk perlu nyiapin kembalian, pembeli gk punya uang pas jg ttp bisa bayar.",2025-05-07T23:43:50Z,1,berasa ribet pakai qris sininya berasa praktis banget pakai qris pedagang kaki pakai qris praktis banget penjual nyiapin kembalian pembeli uang pas bayar,23
1WXfqPbbIZs,UgxFiC9POLgqWkF_9394AaABAg,@zantiindrakusuma499,Enak pakai QRIS karena saya gak perlu hutang kartu kredit.,2025-05-07T23:07:54Z,0,enak pakai qris hutang kartu kredit,6
1WXfqPbbIZs,UgxUA61bqEvf_m1s-ZN4AaABAg,@konoha628,China jg udah lama nerapin byar sistem barcode di wechat,2025-05-07T22:42:14Z,0,china nerapin byar sistem barcode wechat,6
1WXfqPbbIZs,UgxvROQ0_q8ZCxlHs_l4AaABAg,@SgRiyanto,Samsat diajak juga dong😊 pasti penunggak pajak kendaraan makin banyak berkurang,2025-05-07T22:41:57Z,0,samsat diajak penunggak pajak kendaraan berkurang,6
1WXfqPbbIZs,Ugw2G8InFcP1oWJ9djF4AaABAg,@bikin_rusuhbener4587,"Gw ingat 2019 sblum ada qris, bingung gw mesti install macam2 aps….. sekarang gw pake qris aja. Beli sate di emperan bandung, alfamart ampe mall. Di Qris aja sekarang.",2025-05-07T22:29:15Z,0,gue qris bingung gue mesti install aps gue pakai qris beli sate emperan bandung alfamart mall qris,17
1WXfqPbbIZs,Ugy9g0Xh4WwhHp7WBs14AaABAg,@cahedan5170,Bro tolong bahas dan ulas Vaksin TBC,2025-05-07T22:24:44Z,0,bro tolong bahas ulas vaksin tbc,6
1WXfqPbbIZs,UgxUn6YqwK-Mh-DMx6N4AaABAg,@OmbehBoy,"Indonesia tuh butuh org jujur, org pinter udah banyak tapi banyak juga yang korup karena gak jujur",2025-05-07T22:12:19Z,0,indonesia tuh butuh orang jujur orang pintar korup jujur,9
1WXfqPbbIZs,Ugz5BYqz8b-DVSbccvp4AaABAg,@cak.aliishaq,"Itu jasa presiden jokowi dan opung, tapi sekarang mereka di fitnah ijazah palsu 😂😂😂",2025-05-07T22:10:45Z,0,jasa presiden jokowi opung fitnah ijazah palsu,7
1WXfqPbbIZs,UgzexCf4zB2lbqQ0OiJ4AaABAg,@kidslivechannel12,jangan lupa peran bank bumn yg pantang menyerahnya mengenal kan Qris. khususnya BRI,2025-05-07T22:08:14Z,0,lupa peran bank bumn pantang menyerahnya mengenal qris bri,9
1WXfqPbbIZs,UgxRX7uUAm5VUxSxGb94AaABAg,@HvFReminder,Mau tanyaa. Sebenernya aman ga yaa pake qris? Takut banget data data bocor,2025-05-07T21:31:42Z,1,tanyaa aman ya pakai qris takut banget data data bocor,10
1WXfqPbbIZs,UgwNg9Su7Y-xglVTMFZ4AaABAg,@hadiwiyatno5553,AS menggonggong QRIS tetap berl alu....bravo NKRI kita nega,2025-05-07T20:18:56Z,0,menggonggong qris berl alubravo nkri nega,6
1WXfqPbbIZs,Ugxvqb-kixoFotQ9odp4AaABAg,@AngkaWijaya-l9m,📍RAYMOND CHIN Coba bahas GEORGE SOROS !!!!,2025-05-07T20:06:43Z,0,raymond chin coba bahas george soros,6
1WXfqPbbIZs,UgzC9zG3R5awSLBST3x4AaABAg,@AnggoroKhasih-kn6qy,"Dulu heran dan takjub kalo nonton difilm mandarin,konten2 org tiongkok yg klo blanja2 cuma pke hp... ternyata skrg dinegara kita juga sudah bisa kyak gtu.
Yg penting saldo rekening ada isinya😁😁",2025-05-07T19:45:45Z,0,heran takjub kalo menonton difilm mandarinkonten orang tiongkok kalo blanja pakai hp dinegara kayak saldo rekening isinya,17
1WXfqPbbIZs,UgwAk2nTcX-uKZE2jNV4AaABAg,@Leira_PNG,"Qris blom masuk bansos, tapi soal barcode bansos udah masuk pak. dari dulu pembagian PKH biasanya make barcode",2025-05-07T18:59:47Z,0,qris masuk bansos barcode bansos masuk pembagian pkh memakai barcode,10
1WXfqPbbIZs,UgwE6PhRik4qh5HSnX54AaABAg,@Kanel-im,Semenjak ada qris gua jadi gapernah nemu duit di jalan😢,2025-05-07T18:53:22Z,0,semenjak qris gua nemu duit jalan,6
1WXfqPbbIZs,Ugz0XyN3Z2Y4DHHxEkV4AaABAg,@juniati2448,Itulah Sifatnya pihak Barat apalagi Amerika dan Inggris mau ngatur urusan negara lain..sifat Jajah menjajah nya masih kental,2025-05-07T18:14:31Z,1,sifatnya barat amerika inggris mengatur urusan negara lainsifat jajah menjajah nya kental,12
1WXfqPbbIZs,UgwrhehfSsXUh1OkeO14AaABAg,@EkyPamungkas-x8f,"Yap terjawab 2 hal berbahaya ""setuju"" Mana ada Negera maju mau mendukung negara berkembang menjadi maju kecuali alias",2025-05-07T18:08:28Z,0,ya terjawab berbahaya setuju negera maju mendukung negara berkembang maju kecuali alias,12
1WXfqPbbIZs,UgzkLI5A9s90qCT4z1J4AaABAg,@Comunanity,"Sejak pertama ada lahir QRIS ,memang afdolz...mudah ,aman,cepat.!
Kalau perlu jual super MAHAL pada mamarika😂",2025-05-07T17:40:45Z,1,lahir qris afdolzmudah amancepat jual super mahal mamarika,8
1WXfqPbbIZs,Ugytjr6N4nE0CQFrgKd4AaABAg,@ROZANMUTTAQIN,"Bayangin kalo kita pakai produk lokal yang lainnya juga, seperti kasus QRIS. Bakal segila apa ekonomi kita",2025-05-07T17:11:10Z,0,bayangkan kalo pakai produk lokal qris segila ekonomi,8
1WXfqPbbIZs,UgzildHP1te4H1dTRhd4AaABAg,@rizkijr9481,"Warga indonesia ketika biaya admin itu murah itu lah yg di cari, dari pada pembayaran pake visa dan master card yg potongannya gak ngotak ya pasti pada milih Qris.",2025-05-07T17:08:07Z,0,warga indonesia biaya admin murah cari pembayaran pakai visa master card potongannya ngotak ya memilih qris,16
1WXfqPbbIZs,UgymtYD_6GMkAG_fFRB4AaABAg,@riasetiawati5545,"Qris harus punya racun tikus dan semprotan anti kecoa...
Semoga BI senantiasa amanah menjaga inovasi anak bangsa ini..",2025-05-07T16:53:22Z,0,qris racun tikus semprotan anti kecoa semoga bi senantiasa amanah menjaga inovasi anak bangsa,14
1WXfqPbbIZs,UgwhGI-iCVWjHCnCJUV4AaABAg,@BETAanon,"QRIS which stands for Quick Response Code Indonesia Standard (QRIS) is Indonesia’s national QR code which is similar to Malaysia’s
 very own DuitNow QR. So what so special then?",2025-05-07T16:23:40Z,0,qris stands quick response code indonesia standard qris indonesias national qr code similar malaysias duitnow qr sok sok special,19
1WXfqPbbIZs,UgwKtcnZgG5O2qZlCKN4AaABAg,@muhamadramdan7692,"Yang saya tahu, Sbenernya qris itu kehitung telat datang. Bca sudah punya terlebih dahulu dengan QRku. Tetapi dengan kebijakan yang ada di indo harus menggunakan qris, jadi bca menggunakan qris. Padahal sbenarnya qrku tidak dikenakan tarif antar sesama bank bca. Tapi kalo untuk kepentingan bangsa, saya jadi qris",2025-05-07T16:18:23Z,0,qris kehitung telat baca qrku kebijakan indonesia qris baca qris sbenarnya qrku dikenakan tarif bank baca kalo kepentingan bangsa qris,20
1WXfqPbbIZs,Ugw7cBi-RjkRsRvEV714AaABAg,@myrihlah,"BI itu juga ada program UMKM, jd otomatis bisa langsung sosialisasi UMKM binaan untuk pakai QRIS. Bahkan pedagang pasar traditional juga udah mulai pakai QRIS. Masalahnya ada beberapa pedagang yg entah kenapa ngotot suruh bayar cash krn katanya QRIS lama dana masuknya dan juga ada potongannya",2025-05-07T16:02:30Z,0,bi program umkm otomatis langsung sosialisasi umkm binaan pakai qris pedagang pasar traditional pakai qris pedagang ngotot suruh bayar cash qris dana masuknya potongannya,24
1WXfqPbbIZs,UgwdjK-p_Aot43oOP4V4AaABAg,@tongperet,"Kalo mau Visa dan Master masuk aja si QRIS, bikin aplikasi utk scan QRIS. Scan QRIS langsung masuk ke tagihan credit card Visa atau Master, jadi gak perlu takut sama QRIS.",2025-05-07T15:41:32Z,0,kalo visa master masuk sih qris bikin aplikasi scan qris scan qris langsung masuk tagihan credit card visa master takut qris,21
1WXfqPbbIZs,Ugx_fYh2YxZelxuOmtZ4AaABAg,@natatambunan5231,"Selamat utk anak bangsa, jangan takut nyinyiran pemimpin negara lain.
Terus berkembang, berinovasi, keamanan, baik bertarantaksi juga..",2025-05-07T15:18:20Z,1,selamat anak bangsa takut nyinyiran pemimpin negara berkembang berinovasi keamanan bertarantaksi,11
1WXfqPbbIZs,UgzWuQLOebUb0CUgfuV4AaABAg,@damenainggolan3763,Hebat amat loe bang..... Ketika ada yg positif abang jelaskan dgn sangat baik.... Abang jelaskan apa dampak baik untuk rakyat Indonesia tp abang juga jelaskan dampak negatif jika ada manusia yg rakus bisa jadi ikut campur dlm kemajuan QRIS...kami yg di PAPUA sangat senang dgn ada nya QRIS...,2025-05-07T15:18:10Z,0,hebat lo bang positif abang abang dampak rakyat indonesia abang dampak negatif manusia rakus campur kemajuan qriskami papua senang nya qris,21
1WXfqPbbIZs,UgxADnw7cLwZ6RvJXzd4AaABAg,@HenyAmaniah,"Selama ini aku cuman pake aja qris, soalnya simple. Dan ternyata baru tahu kalo ini karya anak bangsa, aku bangga pake qris❤❤",2025-05-07T15:16:29Z,0,cuman pakai qris simple kalo karya anak bangsa bangga pakai qris,11
1WXfqPbbIZs,Ugz4HN5lmP0XTDjR1oZ4AaABAg,@Dion17,"Bahkan absen sekolah ajh bisa pakai qris loo gilaa emang qris.semoga ajh teknologi indo makin maju sdmnya juga maju dan ga ada kemiskinan di indo.
SEMANGAT🔥",2025-05-07T15:11:31Z,2,absen sekolah pakai qris lo gila qrissemoga teknologi indonesia maju sdmnya maju kemiskinan indonesia semangat,15
1WXfqPbbIZs,UgwNgvV7u2_2YDPh2m54AaABAg,@4hm4dy4ni,"Tunggu waktunya QRIS akan di akuisisi AS, biasanya indonesia pasti kasih ok asal harga cocok. Beda dengan china tiktok ga di jual mau berapapun harganya.",2025-05-07T14:58:11Z,0,tunggu qris akuisisi indonesia kasih ok harga cocok beda china tiktok jual harganya,13
1WXfqPbbIZs,Ugxtayy5OyfNrcNemUh4AaABAg,@taurusgirl244,Beli pertalite disaat uang cash kurang pake qris. Love bgt spbu langganan 😭🫶,2025-05-07T14:51:43Z,0,beli pertalite disaat uang cash pakai qris love banget spbu langganan,11
1WXfqPbbIZs,Ugy_rWf3U9PAIGTWtOB4AaABAg,@asseto787b4,Terimakasih Bank Indonesia untuk inovasi QRIS nya,2025-05-07T14:24:35Z,21,terimakasih bank indonesia inovasi qris nya,6
1WXfqPbbIZs,UgwftZGHDMT2B7_-mht4AaABAg,@jprasojo,Krna video ini aku mau pke qris  ayo majukan negara kita,2025-05-07T14:21:05Z,0,video pakai qris ayo majukan negara,6
1WXfqPbbIZs,Ugwz73v1UsQVhUbGZl14AaABAg,@neviore.id.01,"Bro raymond, mau sekedar menambahkan, ada satu lagi manfaat QRIS yang lu lupakan bang. Yaitu QRIS bisa benar-benar mengurangi angka inflasi.",2025-05-07T14:04:10Z,0,bro raymond sekedar manfaat qris lu lupakan bang qris benarbenar mengurangi angka inflasi,13
1WXfqPbbIZs,UgyCojzDDhX6TVcsSk14AaABAg,@mathwithpapazai2706,"Jujur aku cuma pakai ATM kalaupun belnaja non tunai karena memang sejak 2005 aku trauma pakai kartu MASTRCARD.
Begitu heboh QRIS.. aku jadi pengen pakai QRIS juga aaah...",2025-05-07T14:02:03Z,0,jujur pakai atm belnaja non tunai trauma pakai kartu mastrcard heboh qris pengin pakai qris aaah,16
1WXfqPbbIZs,UgwkPjH1IMgw_ohJnd94AaABAg,@budibundo7812,Mari kita mulai kampanyekan stop  menggunakan debit card dan credit card yang ada logo master dan visa,2025-05-07T13:50:38Z,0,mari kampanyekan stop debit card credit card logo master visa,10
1WXfqPbbIZs,Ugwt--zwfh57N0wjhGp4AaABAg,@heidhouarbi,Qris bisa untuk semua kalangan. Sedangkan visa&MC hanya untuk kalangan tertentu. Dengan cara penggunakan yg juga sangat sederharan,2025-05-07T13:45:48Z,1,qris kalangan visamc kalangan penggunakan sederharan,6
1WXfqPbbIZs,UgzITzMHyUe8qLECI7d4AaABAg,@theAthing,"Dari qris kita belajar, kalau kita bisa bersatu dalam satu tujuan yang baik untuk kemudahan masyarakat Indonesia itu sendiri maka bukan tidak mungkin Indonesia bisa berdikari menjadi negara yang maju dan punya power tanpa didominasi negara lain.",2025-05-07T13:42:39Z,1,qris belajar bersatu tujuan kemudahan masyarakat indonesia indonesia berdikari negara maju power didominasi negara,14
1WXfqPbbIZs,UgwfOsdV5PxYLua5tQR4AaABAg,@jumeldipancaputra87,"Kalau yang baik emang jarang terekspos sama kayak hari ini kita swasembada beras, beritanya nggak begitu menggema..",2025-05-07T13:40:18Z,0,jarang terekspos kayak swasembada beras beritanya menggema,7
1WXfqPbbIZs,UgyXR43ZJC4wUF5Zi8x4AaABAg,@nopriadi25,"ini baru 1 projek

coba bayangkan bila semua projek begini dan tidak dikorupsi/dipolitisasi,akan semaju apa negeri tercinta ini,dan semua rakyat termasuk 7/10+ keturunan koruptor itu kemungkinan besar akan bisa sejahtera hidup'y.
tapi mungkin mereka (para koruptor) memang tidak memikirkan keturunan'y di kemudian hari.
hanya sibuk dengan circle'y sendiri,dan miris'y lg,masih banyak rakyat kita yg pola pikir'y persis sama seperti para koruptor tersebut,yg tidak pernah perduli pada sekitar'y...",2025-05-07T13:39:32Z,0,projek coba bayangkan projek dikorupsidipolitisasiakan semaju negeri tercinta inidan rakyat keturunan koruptor sejahtera hidupy koruptor memikirkan keturunany sibuk circley sendiridan mirisy lgmasih rakyat pola pikiry persis koruptor tersebutyg perduli sekitary,30
1WXfqPbbIZs,UgzJLyxNDM5M5SdE34R4AaABAg,@bradensagara,"Bangga sih selaku pengguna QRIS, tapi adakah lapangan pekerjaan (yg tidak diskriminasi) supaya bisa isi saldo ke dompet digital.",2025-05-07T13:33:03Z,0,bangga sih pengguna qris adakah lapangan pekerjaan diskriminasi isi saldo dompet digital,12
1WXfqPbbIZs,Ugy40_FWAZvsD8swVEJ4AaABAg,@moba_mobillegendt,Yang punya uang digital harap cemas ketika ada issu KIAMAT LISTRIK DAN INTERNET... bisa apa😂😂,2025-05-07T13:08:58Z,0,uang digital harap cemas issu kiamat listrik internet,8
1WXfqPbbIZs,Ugx2wOF7Q7UOoSL4Wyt4AaABAg,@AmanaLaks,"Memang ide sama sistemnya gak murni buatan kita, tapi keberhasilan dan kesuksesan nya belum tentu bisa ditiru negara lain, sistem QR payment mungkin udah lazim tapi yang semudah dan sepraktis QRIS masih sedikit. Moga aja gak kandas karena kepentingan² orang rakus, yang dilihat oleh negara lain tentang Indonesia bukan hanya kekayaan alamnya tapi juga jumlah penduduknya, bayangkan aja per kepala ngasih 1000 dikumpulin jadi ratusan juta, siapa yg gak tergiur?",2025-05-07T12:48:34Z,4,ide sistemnya murni buatan keberhasilan kesuksesan nya ditiru negara sistem qr payment lazim semudah sepraktis qris moga kandas kepentingan orang rakus negara indonesia kekayaan alamnya penduduknya bayangkan kepala mengasih dikumpulin ratusan juta tergiur,33
1WXfqPbbIZs,UgyIBH_CV3q-5sBfnpB4AaABAg,@WulanDari-w7l8f,qris produk indo ih bngga bnget😊,2025-05-07T12:44:22Z,0,qris produk indonesia ih bngga banget,6
1WXfqPbbIZs,UgzGgQm03rqxhMsA_pd4AaABAg,@afifulf1557,"Dulu masarin QRIS juga capek mas bro…warung kagak yakin, uangnya harus ambil di Bank lg, transaksi uangnya gak langsung masuk, apalagi di desa kurang melek teknologi waktu itu…wkwk
Sekarang gua ketemu anak SMP blanja 14rb di warung pake QRIS…wwuiiih…keren gua bilang dlm hati, 👍",2025-05-07T12:36:26Z,287,masarin qris capek mas browarung kagak uangnya ambil bank transaksi uangnya langsung masuk desa melek teknologi ituwkwk gua ketemu anak blanja ribu warung pakai qriswwuiiihkeren gua bilang hati,28
1WXfqPbbIZs,UgzU5nL1wyMOxfThjgV4AaABAg,@semua_ilmu_tentang_kehidupan,"Jujur saja selama ini saya cuek dengan QRIS,tetapi setelah trumph mrotes QRIS aku makin cinta QRIS🎉🎉🎉",2025-05-07T12:29:07Z,0,jujur cuek qristetapi trumph mrotes qris cinta qris,8
1WXfqPbbIZs,Ugw_-CDOFO_twFVGCY54AaABAg,@yeniprimastuti6742,"Menurutku, qris tap kurang berkembang dengan cepat karna gak semua orang punya hp yg ada nfc nya.",2025-05-07T12:25:13Z,0,menurutku qris tap berkembang cepat orang hp nfc nya,9
1WXfqPbbIZs,UgzlBke40q0ouhrt-0Z4AaABAg,@muchboysmd1866,"Gue pake Qris cuma kebetulan kerja jadi kurir SPX. Kalo costumer pesan COD mau bayar TF, biar gak nunggu lama, gue kasih Qris az",2025-05-07T12:24:24Z,0,gue pakai qris kerja kurir spx kalo costumer pesan cod bayar tf biar menunggu gue kasih qris az,18
1WXfqPbbIZs,UgyKxS_xGtntsTYGUyt4AaABAg,@bokirbokir8448,sekarang tukang cireng tukang cilok di bandung udh pake QRIS,2025-05-07T12:19:45Z,0,tukang cireng tukang cilok bandung pakai qris,7
1WXfqPbbIZs,UgwQaFp-4enPprSqoLx4AaABAg,@taufiktaufik8574,"Jadi intinya kalo ada pilihan bayar debit otomatis via visa or mastercard, sebisa mungkin pilih aja Qris terus… 😂 biar US makin marah",2025-05-07T12:05:49Z,3,intinya kalo pilihan bayar debit otomatis via visa orang mastercard sebisa pilih qris biar us marah,16
1WXfqPbbIZs,Ugw1CQGqfeJBtC9mBFF4AaABAg,@billyvio5916,"qris uda bagus dr BI
kalau luncurkan qris tab sih bagus di transportasi saja.soalnya toko kecil disuruh pakai tab mahal di cas.kecuali BI gratiskan mesinnya.contoh di hk octopus pay.
kita uda pada ad hp dan internet.qris jd mudah.
seperti alipay dan  wechatpay.dipelosok china pun ada.",2025-05-07T12:02:03Z,0,qris bagus bi luncurkan qris tab sih bagus transportasi sajasoalnya toko disuruh pakai tab mahal caskecuali bi gratiskan mesinnyacontoh hk octopus pay hp internetqris mudah alipay wechatpaydipelosok china,28
1WXfqPbbIZs,UgymZRoHVZ8f1-7lBXR4AaABAg,@rosellalarochelle996,"Padahal Amerika punya Paypal, kenapa Paypal ga dikembangkan aja jadi kyk QRIS dgn skala global, kalo boleh jujur, aq sebel pake Paypal harus terhubung pake kartu kredit, punya Citibank aja kututup, malas soalnya, ujung-ujungnya malah jadi sistem utang/kredit, aq org yg ga tahan punya utang, kalo mayoritas masyarakat Asia udh punya link pembayaran sendiri kyk QRIS n sejenisnya, Amerika tinggal menargetkan pasar finance utk Eropa, Kanada, dan Amerika, daripada gojlok negara lain",2025-05-07T12:00:00Z,1,amerika paypal paypal dikembangkan kayak qris skala global kalo jujur sebel pakai paypal terhubung pakai kartu kredit citibank kututup malas ujungujungnya sistem utangkredit orang tahan utang kalo mayoritas masyarakat asia link pembayaran kayak qris n sejenisnya amerika tinggal menargetkan pasar finance eropa kanada amerika gojlok negara,46
1WXfqPbbIZs,UgxT0L3-Y1dNYOPs03F4AaABAg,@FadillahAkbar-p8t,I really hope this project will not end up in the hands of the government.,2025-05-07T11:55:53Z,1,really hope project end hands government,6
1WXfqPbbIZs,Ugz_9Gyp2bCyZbfz-dN4AaABAg,@anamkhoirul110,Y kita do'akan saja semoga tetap bertahan di era gempuran negara itu,2025-05-07T11:46:14Z,0,ya doakan semoga bertahan era gempuran negara,7
1WXfqPbbIZs,Ugy6uwIzQ_aDDDJEUgd4AaABAg,@Toyol459,Malaysia dah lama bayar guna qr code. Semua bank boleh tetaoi lebih kpd debit.,2025-05-07T11:29:30Z,0,malaysia deh bayar qr code bank tetaoi debit,8
1WXfqPbbIZs,Ugy528JPO7OT7skNNSd4AaABAg,@ayra4265,"Aku jadi parno, takut QRIS diapa-apain sama oknum politisi, not so much afraid of the US.",2025-05-07T11:23:49Z,0,parno takut qris diapaapain oknum politisi sok much afraid us,10
1WXfqPbbIZs,Ugz8KAg0pw6CgdM5dSt4AaABAg,@damaipangestu7459,"kemarin muncul berita "" DONAL TRUMP MENGANCAM AKAN MEMUSNAHKAN ( QRIS ) KARENA DIANGGAP MENGGANGGU KEBERLANGSUNGAN AMERIKA ""🤭😂😂 mampus lo kan. 🤣😂😂",2025-05-07T11:12:05Z,0,kemarin muncul berita donal trump mengancam memusnahkan qris dianggap mengganggu keberlangsungan amerika mampus lo,14
1WXfqPbbIZs,Ugw8015i-U67MXwPqTd4AaABAg,@cutiecat4740,Semoga selanjutnya qris  bisa dipake di Arab saudi minimal di madinah dan makkah .. jadi memudahkan para jamaah haji dan umroh. Kan disana sudah ada atm dari bank mandiri .. uang rupiah juga Laku (uang jokowi) .. kalo ada qris tambah enak,2025-05-07T11:05:35Z,0,semoga qris dipakai arab saudi minimal madinah makkah memudahkan jamaah haji umroh disana atm bank mandiri uang rupiah laku uang jokowi kalo qris enak,24
1WXfqPbbIZs,Ugy81l4IHBrWV22AATR4AaABAg,@distopiazine2224,"Saya sangat senang ketika ke Indonesia kerana wujudnya aplikasi QRIS. Saya bisa scan direct lewat aplikasi bank local Malaysia. Bahkan di Malaysia kami juga menggunakan pakai sistem QR Duitnow dimana-mana. Jika tiada wang cash, langsung scan aja bayar. Pro nya sistem QR ini duit ga hilang, secure dan kedai bisa selamat dari kecurian. Cuma di saat server down, kacau juga buat bayar. Apa pun saya lebih bersifat mendukung ekonomi rantau Asia. Kita tak harus diam membiarkan US membuli kita.",2025-05-07T10:39:11Z,0,senang indonesia kerana wujudnya aplikasi qris scan direct aplikasi bank local malaysia malaysia pakai sistem qr duitnow dimanamana tiada wang cash langsung scan bayar pro nya sistem qr duit hilang secure kedai selamat kecurian server kacau bayar bersifat mendukung ekonomi rantau asia diam membiarkan us membuli,46
1WXfqPbbIZs,UgxEq1XFIgfP5miKHW94AaABAg,@marifh94,Lah aku baru tau qris projek anak bangsa.. wkwkw konyol,2025-05-07T10:35:41Z,0,tau qris projek anak bangsa wkwkw konyol,7
1WXfqPbbIZs,Ugz_z0nyaZM7Vt6Eerd4AaABAg,@salsabilaadiba8206,Rasanya kaya angin segar diantara berita dan kondisi indonesia saat ini. Rasanya punya secercah harapan kalau indonesia bisa maju kedepannya 🥹🔥,2025-05-07T10:33:23Z,1,kayak angin segar berita kondisi indonesia secercah harapan indonesia maju kedepannya,11
1WXfqPbbIZs,Ugw27ZE6E_PNuzrYziV4AaABAg,@christyrary2815,"FYI cara baca yang benar itu ""KRIS"" ya bukan ""Qyuris"".Suka emosi kadang ada orang yang ketawa kalau saya bilang kris, padahal kalau tanya Eyang Google juga jawaban yang keluar itu ""KRIS"".",2025-05-07T10:30:15Z,0,fyi baca kris ya qyurissuka emosi kadang orang ketawa bilang kris eyang google kris,14
1WXfqPbbIZs,UgwPh2DW1jDrdCD630l4AaABAg,@annra1586,"Please bgt, project kayak qris, transport umum, dll yang effisien dan bagus tuh jgn dipolitisasi, warga cuma punya itu yg ga bikin pusing 😂",2025-05-07T10:18:13Z,0,please banget project kayak qris transport dll effisien bagus tuh dipolitisasi warga bikin pusing,14
1WXfqPbbIZs,Ugwac4AdoHSzLS_HOOJ4AaABAg,@aynanfurqon3317,"Menurutku project qris ini sudah cukup kuat untuk tetap berdiri sendiri, melihat dari banyaknya user dan perusahaan yg terintegrasi... Karena kalau qris ini ada perubahan sedikit saja, pasti semua pihak bakal marah... Karena qris ini bener2 memudahkan",2025-05-07T10:14:57Z,2,menurutku project qris kuat berdiri banyaknya user perusahaan terintegrasi qris perubahan marah qris memudahkan,14
1WXfqPbbIZs,Ugzbdy0ypnYkF9gmqx14AaABAg,@joyoboyoastro2500,kalo sampek ada pejabat yg deal dibelakang layar kita ingat2 dan cari sampek dapet kita rujak bersama2,2025-05-07T10:12:17Z,0,kalo pejabat deal dibelakang layar cari rujak,7
1WXfqPbbIZs,UgylSwLsxX3j6UJMpR94AaABAg,@uchiha8821,"Gw paling males bw duit pisik, sekarang paling ya kalo beli apa2 gw lebih pilih cari toko atau warung yg bisa bayar pake Q-RIS. Simple dan keren sih menurut gw. Dan yg penting gak usah lama2 di toko buat nunggu kembalian... 😂😂😂🎉🎉🎉",2025-05-07T10:04:12Z,0,gue malas bawa duit pisik ya kalo beli gue pilih cari toko warung bayar pakai qris simple keren sih gue toko menunggu kembalian,23
1WXfqPbbIZs,Ugx04blblYJiTGai2QR4AaABAg,@TitinRahma-m1y,"Ternyata masih banyak orang2 kita yg masih punya value untuk melihat rakyat sejahtera dan perekonomian rakyat jd lebih baik
Asal pemerintah jangan ikut campur udah kita bisa maju kayanya 
Mau basmi tikus, tp tikusnya kaya mati tumbuh lagi sekandang 😂",2025-05-07T09:58:50Z,0,orang value rakyat sejahtera perekonomian rakyat pemerintah campur maju kayanya basmi tikus tikusnya kayak mati tumbuh sekandang,17
1WXfqPbbIZs,UgyAK2MAv2hR2UwtWWh4AaABAg,@asantaraliner,"Yang saya ketahui adalah penggunaan QRIS secara massal di Indonesia, secara bertahap QRIS bisa dipakai di negeri jiran, tapi tidak menyangka bisa membuat AS ketar-ketir. Mungkin karena kita yang sering pakai kartu yang disematkan VISA dan Mastercard tidak tahu cara kerjanya. Saya sendiri tidak tahu kalau pakai kartu VISA dan Mastercard ternyata uangnya ""transit"" di AS dulu agar pembayaran kita mencapai tujuan penerima.",2025-05-07T09:57:08Z,0,ketahui penggunaan qris massal indonesia bertahap qris dipakai negeri jiran menyangka ketarketir pakai kartu disematkan visa mastercard kerjanya pakai kartu visa mastercard uangnya transit pembayaran mencapai tujuan penerima,28
1WXfqPbbIZs,UgzmTdpkD1F5iK5gagR4AaABAg,@areng3096,Gua pake qris cuman buat depo doang,2025-05-07T09:35:09Z,0,gua pakai qris cuman depo doang,6
1WXfqPbbIZs,UgznyCWjrNO0WFQJHD14AaABAg,@Naistumityu717,"QR code di temukan oleh orang Jepang 
qris sendiri di kembangkan di Indonesia dan sukses besar 👍",2025-05-07T09:28:43Z,1,qr code temukan orang jepang qris kembangkan indonesia sukses,9
1WXfqPbbIZs,UgzlAUlsnLWuRtuGLrZ4AaABAg,@genosan_2890,"Pas banget anjay, ijin bang mau dijadiin bahan referensi buat presentasi tugas matkul gua",2025-05-07T09:18:25Z,0,pas banget anjay ijin bang dijadikan bahan referensi presentasi tugas matkul gua,12
1WXfqPbbIZs,UgwAAKqJVnu_j7wgYcp4AaABAg,@elokfirdiana3021,"Merinding gaes.. 
Coba semua national project kyk gini.. 
Sy yakin kita bs mncapai Indonesia Emas 2045...❤",2025-05-07T09:14:48Z,0,merinding gaes coba national project kayak mncapai indonesia emas,9
1WXfqPbbIZs,UgziY9XaygnRku-nDRZ4AaABAg,@IjazahAlFatih,Dari dulu bangsa ini di gencet dari segi apapun waktunya berdiri aendiri..luar biasa bang reymond❤,2025-05-07T09:10:07Z,0,bangsa gencet segi apapun berdiri aendiriluar bang reymond,8
1WXfqPbbIZs,UgzbHzIEvWJVi1OAdX14AaABAg,@cryptobetta1965,Tapi ada oknum purnawirawan aneh mengganggap setiap prestasi pemerintahan Jokowi itu sampah... Padahal hati mereka yg tertutup dengan nafsu dan dendam politik.,2025-05-07T09:08:50Z,0,oknum purnawirawan aneh mengganggap prestasi pemerintahan jokowi sampah hati tertutup nafsu dendam politik,13
