video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,sentiment
1WXfqPbbIZs,Ugz186jD-ggZH2ffzrF4AaABAg,@nailforever,"Manfaatnya lebih ke negara dan swasta, ke rakyat banyak ya hanya mempermudah aja. sama kayak jalan tol, bener sukses, buat negara dan konglomerat, cuannya nambah tuh, rakyat mah begini-begini aja.",2025-05-07T02:54:23Z,0,manfaatnya negara swasta rakyat ya mempermudah aja kayak jalan tol bener sukses negara konglomerat cuannya nambah tuh rakyat mah beginibegini aja,21,negative
1WXfqPbbIZs,UgzCgb7NoDQlw6UB_N54AaABAg,@rhadeniz,"Qris lebih flexible dan bisa di pake pembayaran lebih luas sementara visa Mastercard ribet, pakenya juga harus di tempat yg terafiliasi dengan mereka,hanya restoran"" kelas atas yg bisa,trump kepanasan donk takut produk local pride nya di gerus qris",2025-05-07T02:52:31Z,0,qris flexible pake pembayaran luas visa mastercard ribet pakenya yg terafiliasi merekahanya restoran kelas yg bisatrump kepanasan donk takut produk local pride nya gerus qris,25,negative
1WXfqPbbIZs,UgwYGUjIPTNo_vToICF4AaABAg,@alexandergonzaga8656,"Kalo AS menerapkan pajak tinggi ke Indonesia, gampang balasnya,..khusus negera Amerika tidak boleh menggunakan teknologi Qris + transaksi pembayaran, kalo negara lain boleh. Cukup Qris berinduk pada BI 🔥🔥🔥",2025-05-07T02:50:36Z,0,kalo menerapkan pajak indonesia gampang balasnyakhusus negera amerika teknologi qris transaksi pembayaran kalo negara qris berinduk bi,17,neutral
1WXfqPbbIZs,UgwWeZuT-ZFEvSpiHL14AaABAg,@hartoongkowijoyo9952,Kita harus membuat program2 macam gini temasuk penganti window nya. Karena kita ngak boleh tergantung sama luar negeri harus mandiri. Jangan tergantung contohlah China mereka dah memplokoto US dengan kepala tegak,2025-05-07T02:45:59Z,0,program gini temasuk penganti window nya ngak tergantung negeri mandiri tergantung contohlah china dah memplokoto us kepala tegak,18,neutral
1WXfqPbbIZs,Ugxgcj477ejq7D88VUB4AaABAg,@seveneightstickersofficial9149,"Kita jagain bareng bareng Qris, terutama emak emak krn bermanfaat banget fitur ini",2025-05-07T02:31:25Z,1,jagain bareng bareng qris emak emak krn bermanfaat banget fitur,10,positive
1WXfqPbbIZs,Ugx64bacZsYCqLKlBGN4AaABAg,@bryl9475,"knp amerika ga mengadopsi sistem yang sama? bukan kah mereka negara maju? apakah emang ada orang orang tertentu yang gamau mengadopsi sistem qris seperti di indonesia, untuk kepentingan tertentu.",2025-05-07T02:26:37Z,1,knp amerika ga mengadopsi sistem kah negara maju emang orang orang gamau mengadopsi sistem qris indonesia kepentingan,17,negative
1WXfqPbbIZs,UgzjHiuaN5Vv73Bga994AaABAg,@sifaaliefah2033,Aman gak sih.. aku takut punya akun bank gara2 pernah kena tipu.. uang hilang tiap ambil duit di atm 😢,2025-05-07T02:20:44Z,0,aman gak sih takut akun bank gara kena tipu uang hilang ambil duit atm,14,negative
1WXfqPbbIZs,UgypVQYgXAkOtoaQcch4AaABAg,@radikapratama6766,"Sy pendukung 99% QRIS makanya selalu memakai QRIS,  
Ayo kawan kita bantu membangun bangsa ini dengan memakai produk² dalam negri, kita dukung QRIS agar tidak disetir Bangkit internasional.",2025-05-07T02:19:17Z,0,sy pendukung qris memakai qris ayo kawan bantu membangun bangsa memakai produk negri dukung qris disetir bangkit internasional,18,positive
1WXfqPbbIZs,Ugy4Jur97-LPRmVqV6Z4AaABAg,@fixsel5073,"Dari 36,5 jt merchat yang pakai pastii banyak juga toko gadungan yang di pakai para bandar untuk jadi wadah transaksi nya.",2025-05-07T02:14:15Z,0,jt merchat pakai pastii toko gadungan pakai bandar wadah transaksi nya,11,negative
1WXfqPbbIZs,Ugy5CRREoO9XXOuWiSd4AaABAg,@anggacahyapratama4373,ko bahas projek nasional lain yg berhasil juga kaya Qris ini,2025-05-07T02:11:43Z,0,ko bahas projek nasional yg berhasil kaya qris,8,neutral
1WXfqPbbIZs,UgyY9rd0b_KOvzR-mYZ4AaABAg,@Fauzi_kend,"Negara kita Indonesia ini maju dan modern ga kalah sma negara² maju di laur sana, kalau pemerintah nya becusss dan masyarakat nya jujur juga😅😂",2025-05-07T02:01:23Z,0,negara indonesia maju modern ga kalah sma negara maju laur pemerintah nya becusss masyarakat nya jujur,16,positive
1WXfqPbbIZs,UgyTGyxlJ8mN1oLefUh4AaABAg,@Shinsou_shin,"soal US tarif.
1. Qris ini kedaulatan negara, dan memang kepentingan rakyat, ga bisa diganggu gugat.
2. Teknologi QR sudah ada, masa mau ke jaman purba lagi, Master dan VISA harusnya adaptasi juga.. lagian beban adminnya 1% ya CMIIW
3. Negara kita pada dasarnya, tidak mau Riba, jadi sistem pay transfer yg simple lebih OK. 
4. kalau defisit eksport import, skrg kita lagi pakai apk dari US, dan banyak sekali jasa digital apk streaming, gaming, dll yang masih kita beli.. Kalau itu dibuka datanya, bukannya cukup banyak ya nilainya... apa jangan2 banyak yg ga nyadar juga, Import Jasa Digital US di Indonesia cukup banyak?",2025-05-07T01:58:40Z,0,us tarif qris kedaulatan negara kepentingan rakyat ga diganggu gugat teknologi qr jaman purba master visa adaptasi beban adminnya ya cmiiw negara dasarnya riba sistem pay transfer yg simple ok defisit eksport import skrg pakai apk us jasa digital apk streaming gaming dll beli dibuka datanya ya nilainya yg ga nyadar import jasa digital us indonesia,56,negative
1WXfqPbbIZs,Ugy36FsmDe0aoVhLump4AaABAg,@FahmiAbdillah-s6x,"dibuat di Era Mulyono yang kalian maki maki ,,,,qris GPN",2025-05-07T01:55:51Z,0,era mulyono maki maki qris gpn,6,negative
1WXfqPbbIZs,UgzAkfEfv01_2Y1CQLV4AaABAg,@kalimilimi4872,"QRIS DI DUNIA BUSNIS.
KALAW KERIS DI  KERAJAAN JAWA",2025-05-07T01:53:51Z,0,qris dunia busnis kalaw keris kerajaan jawa,7,neutral
1WXfqPbbIZs,UgzEurlMukGmYCa2sEx4AaABAg,@nurisadiandalu4382,"Ya iya, karena Keris (QRIS) senjata saktinya Nusantara. Siapa di dunia ini gak rontok lawan Keris.",2025-05-07T01:49:55Z,0,ya iya keris qris senjata saktinya nusantara dunia gak rontok lawan keris,12,positive
1WXfqPbbIZs,UgwcakkNDkWDGY27ohp4AaABAg,@rubitatata8972,"Saya berdoa semoga presiden yg akan datang adl mas reimon,amin",2025-05-07T01:49:37Z,0,berdoa semoga presiden yg adl mas reimonamin,7,positive
1WXfqPbbIZs,UgyyIqokj4JBKdy1afR4AaABAg,@QuotesAnime_26,"ngapain takut sama AMERIKA serikat, kita ini negara merdeka jangan mau di kontrol sama negara lain.

coba contohlah negara china dan rusia.",2025-05-07T01:47:49Z,0,ngapain takut amerika serikat negara merdeka kontrol negara coba contohlah negara china rusia,13,negative
1WXfqPbbIZs,UgxiDR1-PlcbvnU_VdB4AaABAg,@obie.m6258,"Sejak ada Qris saya sudah jarang bawa Tunai 😁

Beli BBM sampai makan di warteg pun cukup bawa HP.",2025-05-07T01:43:54Z,0,qris jarang bawa tunai beli bbm makan warteg bawa hp,10,neutral
1WXfqPbbIZs,Ugxzh3AqHNtnNkGs5bp4AaABAg,@HarapanBaruJos,"Gw salah satu marketing ikut vendor buat akusisi merchant qris..saat mdr masih 0%,dan cair realtime di rekening penampungan..sekarang cair nungu tergntung penyedia qris nya,misal BRI trx pagi,sore dah cair..tpi bnyak jga yg trx pagi cair setalh jam 12 malam/ganti tgl.",2025-05-07T01:42:03Z,1,gw salah marketing vendor akusisi merchant qrissaat mdr cair realtime rekening penampungansekarang cair nungu tergntung penyedia qris nyamisal bri trx pagisore dah cairtpi bnyak jga yg trx pagi cair setalh jam malamganti tgl,33,neutral
1WXfqPbbIZs,UgzlnbC56P0FgT04iKB4AaABAg,@taupangnang1245,"Gila ya, giliran ada program pemerintah yang bagus. Justru dari pihak luar yang mau nekan 😂",2025-05-07T01:39:07Z,0,gila ya giliran program pemerintah bagus nekan,7,positive
1WXfqPbbIZs,UgzyiVvnawuq7joYudF4AaABAg,@jacksuwandi817,Keris  memang sydah terbukti dari jaman nenek moyang kita,2025-05-07T01:36:37Z,0,keris sydah terbukti jaman nenek moyang,6,positive
1WXfqPbbIZs,UgwQ9Zz9CXHD99meLn54AaABAg,@King-ey3tv,Jokowidodo juga proyek nasional sukses memainkan panggung wacana dan masih viral ampe hari ini,2025-05-07T01:34:35Z,0,jokowidodo proyek nasional sukses memainkan panggung wacana viral ampe,9,neutral
1WXfqPbbIZs,UgyGIOmYNsnW87REPDt4AaABAg,@zihniyanky371,"Bener2 definisi gotong royong, dari dulu bukannya itu kekuatan dasar dari negara kita?",2025-05-07T01:20:58Z,0,bener definisi gotong royong kekuatan dasar negara,7,positive
1WXfqPbbIZs,UgxInY_DlmaquuVm2pt4AaABAg,@sangpenglaju,"Apk Qris ada untungnya lho, jika kita lupa bawa uang cash. Masih bisa bayar pake apk tersebut jika saldonya mencukupi untuk transaksi dalam melakukan pembelian suatu produk/jasa yg kita inginkan. Pokoknya gass terus, soalnya membantu sekali 😍",2025-05-07T01:13:44Z,0,apk qris untungnya lho lupa bawa uang cash bayar pake apk saldonya mencukupi transaksi pembelian produkjasa yg pokoknya gass membantu,20,positive
1WXfqPbbIZs,UgwiSv8JIM5mmq-PiZd4AaABAg,@SupriYadi-jy1rm,Alhamdulilh orang indo pinter bnyk yg jnius bs cotkn pmbyaran lwt qriis  d taroh di hp tuk pmbyarn crooot lunas,2025-05-07T01:00:29Z,0,alhamdulilh orang indo pinter bnyk yg jnius bs cotkn pmbyaran lwt qriis taroh hp tuk pmbyarn crooot lunas,18,positive
1WXfqPbbIZs,UgyJGYQX9qr8N54sVK94AaABAg,@Kangsurri1803,JANGAN SAMPE QRIS DI SUSUPI PENGHIANAT YG BISA MENGHANCURKAN PROJEK INI DARI DALEM,2025-05-07T00:58:24Z,0,sampe qris susupi penghianat yg menghancurkan projek dalem,8,negative
1WXfqPbbIZs,UgzT_Ve70mBfZITkOxZ4AaABAg,@riofandys5764,"Proud pernah sebagai salah satu mahasiswa yang ikut berjuang mendemonstrasikan QRIS ke UMKM melalui GenBI (penerima beasiswa Bank Indonesia), disaat QRIS belum serame ini. 

QRIS juga bisa dipakai di hampir seluruh negara ASEAN + Jepang dan Korea. Pernah pakai QRIS BRI di Singapore dan very easy and simple, ratenya tergantung kurs hari itu. Tidak takut kalo kehabisan cash dollar 🙂",2025-05-07T00:55:21Z,2,proud salah mahasiswa berjuang mendemonstrasikan qris umkm genbi penerima beasiswa bank indonesia disaat qris serame qris dipakai negara asean jepang korea pakai qris bri singapore easy simple ratenya tergantung kurs takut kalo kehabisan cash dollar,35,neutral
1WXfqPbbIZs,UgzIqzduReb421HdZH94AaABAg,@oziejowo6701,"qris udah di ramai dichina 2015 an dan dipromosikan melalui drama china, hampir semua drama china tahun 2016,2017,2018,2019 sampai 2021 mepromosikan cara pembayaran melalui digital qriss",2025-05-07T00:52:53Z,0,qris udah ramai dichina dipromosikan drama china drama china mepromosikan pembayaran digital qriss,13,neutral
1WXfqPbbIZs,Ugxcrrcc8wMrY7e8zUN4AaABAg,@didisuliyantono203,"AS memblokir pinjaman ke china 1.5 Quadrilyun dollar dan mengalihkan ke India dan vietnam, karena china sudah tidak memadai menerima pinjaman, china membantah dan masih butuh pinjaman",2025-05-07T00:52:06Z,0,memblokir pinjaman china quadrilyun dollar mengalihkan india vietnam china memadai menerima pinjaman china membantah butuh pinjaman,16,neutral
1WXfqPbbIZs,UgxNFHpzveBZ6f0wSiV4AaABAg,@SenjaMenjingga-v1s,"Selain simple penggunaan QRIS hanya scan Barcode transaksi cpat. Bhkan dari kalangan Bwah hingga atas mudah di gunakan. Mengurangi peredaran uang palsu, mengurangi penggunaan uang fisik tnpa hrus pusing uang kembalian dari penjual untuk pembeli.. QRIS kerennnn",2025-05-07T00:50:36Z,0,simple penggunaan qris scan barcode transaksi cpat bhkan kalangan bwah mudah mengurangi peredaran uang palsu mengurangi penggunaan uang fisik tnpa hrus pusing uang kembalian penjual pembeli qris kerennnn,28,positive
1WXfqPbbIZs,UgyBb1eSVjkcsuU3EDl4AaABAg,@pistachios6528,"Kemarin aku pulang ke Indonesia ,  dan beli apa² bayarnya pke QRIS ahhh enak banget kemana2  gk bawa uang cash gk masalah.🥰",2025-05-07T00:49:23Z,0,kemarin pulang indonesia beli bayarnya pke qris ahhh enak banget kemana gk bawa uang cash gk,16,positive
1WXfqPbbIZs,Ugy01-9vJcg37X2MBSx4AaABAg,@zidan77-v5s,"Gue pernah terlibat dalam salah satu pembuatan sistem pembayaran di Bank Indonesia.. ketika mereka buat project, sangat rapih dan gak kayak kementerian buat project.. No. 23 Tahun 1999 tentang Bank Indonesia (UU BI), ini yg jadi dasar BI bisa secara independen membuat sisrem pembayaran di Indonesia, termasuk GPN dan BI Fast.. mereka regulator sekaligus pembuat sistem.. orang2 di BI pun juga hebat dan profesional, jauh banget ketika kerja di kementerian..",2025-05-07T00:49:08Z,10,gue terlibat salah pembuatan sistem pembayaran bank indonesia project rapih gak kayak kementerian project bank indonesia uu bi yg dasar bi independen sisrem pembayaran indonesia gpn bi fast regulator pembuat sistem orang bi hebat profesional banget kerja kementerian,38,positive
1WXfqPbbIZs,UgzRyvdamemtJafPBT54AaABAg,@nurlia2679,Skrg jarang bayar pake ATM..LBH sering PK qris,2025-05-07T00:49:04Z,0,skrg jarang bayar pake atmlbh pk qris,7,neutral
1WXfqPbbIZs,UgxXTUCXLvrLm6Q9QQl4AaABAg,@mrhothot7155,Indonesia tidak kekurangan orang cerdas tpi cuman butuh orang jujur,2025-05-07T00:46:35Z,0,indonesia kekurangan orang cerdas tpi cuman butuh orang jujur,9,negative
1WXfqPbbIZs,UgycMsTOQG8wYUoh6PJ4AaABAg,@DaniPutra-xr2ii,Apakah kunci sukses dari suatu invocasi itu harus dikelolan oleh badan non bumn ???,2025-05-07T00:46:16Z,0,kunci sukses invocasi dikelolan badan non bumn,7,neutral
1WXfqPbbIZs,Ugwlfm6EtBnUAN-5sRV4AaABAg,@yoganurfaidzin6285,Kenapa QRIS sukses? Karna QRIS KERJA IKHLAS,2025-05-07T00:42:50Z,0,qris sukses karna qris kerja ikhlas,6,positive
1WXfqPbbIZs,UgxMMhkaRQ7kARBUKNp4AaABAg,@paralyze8424,"QRIS kalau sampe hancur, apalagi rontok karena politikus,
berarti emang kacau sih pemerintah.",2025-05-07T00:42:13Z,0,qris sampe hancur rontok politikus emang kacau sih pemerintah,9,negative
1WXfqPbbIZs,UgyEcGieRGEtjnvRKl54AaABAg,@javaunderground,Qris tap belum banyak yang menggunakan karena banyak hp yang ngga support nfc,2025-05-07T00:37:59Z,0,qris tap hp ngga support nfc,6,negative
1WXfqPbbIZs,UgxVy7e2dqFEA15aAdR4AaABAg,@kanciljaxsel5624,BI ada rencana menggati QRIS dgn NEXUS  yg berbasis di singapura ... Coba bahas ini bang,2025-05-07T00:37:08Z,0,bi rencana menggati qris dgn nexus yg berbasis singapura coba bahas bang,12,negative
1WXfqPbbIZs,UgwSlZB7cJKYC9824_p4AaABAg,@jemimacute8948,"iyeesssss bahagia bgt gw kalo liat konten begini..kita hrs mandiri,jgn tergantung sama ameriki si penjajah dunia",2025-05-07T00:36:58Z,0,iyeesssss bahagia bgt gw kalo liat konten beginikita hrs mandirijgn tergantung ameriki si penjajah dunia,15,positive
1WXfqPbbIZs,UgzmKo-1OFFwXhhV6yp4AaABAg,@Gemoybatnih,"Saya tau qris malah dari pedagang bakso langganan orang kantor pas jaman covid. Bakso keliling. Waktu itu lupa ga ada cash, pedagangnya langsung promosiin kode qris punya dia, ""bayar lewat sini aja mbak, enak pake qris itu bisa bayar dari bca bni gopay shopeepay, gratis ga ada biaya transfernya"". Akhirnya sejak saat itu belajar pake qris dan sekarang jadi sering pake qris haha",2025-05-07T00:31:14Z,1,tau qris pedagang bakso langganan orang kantor pas jaman covid bakso keliling lupa ga cash pedagangnya langsung promosiin kode qris bayar aja mbak enak pake qris bayar bca bni gopay shopeepay gratis ga biaya transfernya belajar pake qris pake qris haha,41,positive
1WXfqPbbIZs,UgzZKlegEWExwAS2bJ94AaABAg,@cryptocoba,SERBA SALAH YA TINGGAL DI NEGARA TERCINTA INI,2025-05-07T00:31:01Z,0,serba salah ya tinggal negara tercinta,6,negative
1WXfqPbbIZs,Ugy8idVH70nJpvP6yiF4AaABAg,@alima161,Trs anak bangsa berkarya buat negara..semoga sukses selalu.,2025-05-07T00:30:28Z,0,trs anak bangsa berkarya negarasemoga sukses,6,positive
1WXfqPbbIZs,UgzpzDJMV92z4ARqufN4AaABAg,@dedekarsony2999,"Maaf bang, sangat di sayangkan project transfer melalui nfc udh di garap sma samsung",2025-05-07T00:25:13Z,0,maaf bang sayangkan project transfer nfc udh garap sma samsung,10,negative
1WXfqPbbIZs,UgwovlO6K-xkwHYNQDd4AaABAg,@anoctaviaa,"kedepannya beerharap agar QRIS TAP bisa lebih cepat berkembang dan populer serta bisa juga di integrasikan dengan e-money, supaya e-money kita gak cuman buat bayar tol dan naik KRL aja.",2025-05-07T00:25:03Z,0,kedepannya beerharap qris tap cepat berkembang populer integrasikan emoney emoney gak cuman bayar tol krl aja,16,neutral
1WXfqPbbIZs,UgzMcxx8No7u-LSRXvF4AaABAg,@serlysukmyaty2387,"setahu saya sebelum ada qris saya mengenal aplokasi saku ku dari bca ,,ini mungkin cikal bakal dari qris ya ,,karena proses nya sama sama menggunakan scan barcode😊",2025-05-07T00:24:29Z,0,setahu qris mengenal aplokasi saku ku bca cikal qris ya proses nya scan barcode,14,neutral
1WXfqPbbIZs,UgwzxGOUbQ-kin5GrT14AaABAg,@jagatartstudio,Jepang pake taping. Apa gak enak enak QRIS? lbh digital bisa di cek riwayat nya lagsg.,2025-05-07T00:13:59Z,0,jepang pake taping gak enak enak qris lbh digital cek riwayat nya lagsg,13,negative
1WXfqPbbIZs,UgyIXvy0vekj-DmQPeR4AaABAg,@eavyeavy2864,"Mamarika suka bilang terhambat sedangkan mrk senang menghambat
4:12 Kasus dari Jepang, visa dan mastercard mendikte apa yg boleh dijual atau tidak",2025-05-07T00:10:12Z,0,mamarika suka bilang terhambat mrk senang menghambat jepang visa mastercard mendikte yg dijual,13,negative
1WXfqPbbIZs,Ugz7ffOv5vVlbOLg9xd4AaABAg,@ap25alz,Tinggal pemerintahan kita nya aja ini mah yg harus kuat mempertahankan,2025-05-07T00:09:51Z,0,tinggal pemerintahan nya aja mah yg kuat mempertahankan,8,positive
1WXfqPbbIZs,Ugy092CwcIjF0ybHfN14AaABAg,@QoroaID,"QRIS juga bisa di gunakan di luar negeri yang sudah kerjasama dengan BI, Jika semakin banyak di gunakan pasti negara2 yg blm kerjasama pasti akan tertarik untuk menggunakan qris di luar negeri",2025-05-06T23:58:44Z,62,qris negeri kerjasama bi negara yg blm kerjasama tertarik qris negeri,11,neutral
1WXfqPbbIZs,UgzEIx7BNZv__HwKgDJ4AaABAg,@captzayn625,"Indonesia bisa banget Mandiri. Cumaaaaaan kepentingan politik yg menghambat, pejabat ingin memperbanyak harta. Dikasi cuan sama Amer*ka oleng deh Jiwa Patriot nya 🤣🤣🤣.",2025-05-06T23:56:49Z,0,indonesia banget mandiri cumaaaaaan kepentingan politik yg menghambat pejabat memperbanyak harta dikasi cuan amerka oleng deh jiwa patriot nya,19,negative
1WXfqPbbIZs,Ugz9t16l6-5TiBsoGZx4AaABAg,@subanicharisprasetya4540,"Bukanya BI udah dipisahin ya dari pemerintahan? Pas jamanya pak habibi, makanya rupiah menguat jadi 6,5k,",2025-05-06T23:55:51Z,0,bukanya bi udah dipisahin ya pemerintahan pas jamanya habibi rupiah menguat k,12,neutral
1WXfqPbbIZs,Ugx3q661AIPMLPqrNgN4AaABAg,@erde2432,"padahal dulu awal2 adopsi QRIS ini dibilang akal2an perbankan buat cari uang utk memperkaya perusahaan , sampe upaya negara buat datamining aktivitas transaksi warganya.",2025-05-06T23:48:47Z,0,adopsi qris dibilang akalan perbankan cari uang utk memperkaya perusahaan sampe upaya negara datamining aktivitas transaksi warganya,17,neutral
1WXfqPbbIZs,UgyJraBmnrtl80HkgvV4AaABAg,@helgarobby705,Gw aja beli es teh pakai QR 😂,2025-05-06T23:38:07Z,0,gw aja beli es teh pakai qr,7,neutral
1WXfqPbbIZs,Ugx9HgmaT6JTMNBAjtN4AaABAg,@ElyRasid-x9g,"s7 kata reymond sudah benar tapi jgan ada tikus"" politik yg melihat ada cuan yg melihat besar didlm Qris",2025-05-06T23:37:29Z,0,reymond jgan tikus politik yg cuan yg didlm qris,9,negative
1WXfqPbbIZs,Ugx2NUkk7avhBCONsgV4AaABAg,@99abdimunif,Lihat makin diserang makan qris akan makin banyak penggunya. Itu psikologi orang Indonesia,2025-05-06T23:35:24Z,0,lihat diserang makan qris penggunya psikologi orang indonesia,8,negative
1WXfqPbbIZs,Ugw19xtD3UOAosoCmpV4AaABAg,@anjararisman2452,salah satu proyek sukses jokowi pasti gak mudah ada tekanan asing dan pemerintahan jokowi bisa melawatinya,2025-05-06T23:26:24Z,0,salah proyek sukses jokowi gak mudah tekanan asing pemerintahan jokowi melawatinya,11,positive
1WXfqPbbIZs,UgyWGIYlkeCaYWb3DwR4AaABAg,@Shenouda17,"jujur hampir kerjaan gw tiap hari ini, integrasi QRIS ke berbagai acquirer
ide QRIS tap udah di initiate di tahun 2023, dan kendala QRIS Tap lebih ke device buat ngetapnya yang mana butuh dana lebih mirip ke EDC
kalau yang sekarang berjalan hanya provide QR Content nya dan bisa dicetak dimanapun",2025-05-06T23:21:20Z,0,jujur kerjaan gw integrasi qris acquirer ide qris tap udah initiate kendala qris tap device ngetapnya butuh dana edc berjalan provide qr content nya dicetak dimanapun,26,positive
1WXfqPbbIZs,UgwHdw27WRynX5AoVOR4AaABAg,@kkio8258,"Aku jadi sadar, semua bangsa bisa sukses di era modern karna esensi kebudayaan dalam bentuk abstrak masih dibawa dan diadaptasi. Jepang dengan kedisiplinan dan kejujuran nya, China dengan komunis tapi liberal dalam ekonomi nya, nah untuk Indonesia harus ada semangat gotong royong berkolaborasi antar semua pihak baru project apapun bisa sukses ❤❤❤",2025-05-06T23:04:51Z,52,sadar bangsa sukses era modern karna esensi kebudayaan bentuk abstrak dibawa diadaptasi jepang kedisiplinan kejujuran nya china komunis liberal ekonomi nya indonesia semangat gotong royong berkolaborasi project apapun sukses,29,positive
1WXfqPbbIZs,UgxKR_WKtDze3TAC-IR4AaABAg,@lemon_kami,Aku gk suka banget sama USA yang suka obok2 negara lain hanya agar negaranya tetap besar. Apalagi pejabat kita gampang kena suap dan rakyatnya gampang kena isu hoak dan diadu domba,2025-05-06T22:56:32Z,0,gk suka banget usa suka obok negara negaranya pejabat gampang kena suap rakyatnya gampang kena isu hoak diadu domba,19,negative
1WXfqPbbIZs,UgwdMHxjFT-s4ram3SV4AaABAg,@kangbaksorenkarnasijadislime,Gw nunggu bahasan QRIS dari Wapres AI 🗿,2025-05-06T22:53:34Z,0,gw nunggu bahasan qris wapres ai,6,neutral
1WXfqPbbIZs,UgyK4Wf5bBd-SDbKcat4AaABAg,@irdhiansyahsafwansiregar4824,"Project yg dibuat BI biasanya memang sukses, dulu ada 3D buat lihat keaslian uang juga terngiang-ngiang. Mungkin karena BI lembaga independen.",2025-05-06T22:37:49Z,0,project yg bi sukses lihat keaslian uang terngiangngiang bi lembaga independen,11,neutral
1WXfqPbbIZs,UgwH6X-PND3WUiNABtl4AaABAg,@irdhiansyahsafwansiregar4824,"Project yg dibuat BI biasanya memang sukses, dulu ada 3D buat lihat keaslian uang juga terngiang-ngiang. Mungkin karena BI lembaga independen.",2025-05-06T22:37:42Z,0,project yg bi sukses lihat keaslian uang terngiangngiang bi lembaga independen,11,neutral
1WXfqPbbIZs,UgwaDNdMKH0wXoPR3w94AaABAg,@enricosiagian3463,Dan pihak Bank Indonesia yg rencananya akan menyatukan projek system ini dengan bank2 di negara Asean namanya Nexus..jadi dengan mata uang Rupiah kita bisa bertransaksi QRIS dengan lancar.. Two thumbs 4 Indonesia,2025-05-06T22:36:03Z,0,bank indonesia yg rencananya menyatukan projek system bank negara asean namanya nexusjadi mata uang rupiah bertransaksi qris lancar two thumbs indonesia,21,neutral
1WXfqPbbIZs,UgzYnCly-6kGezykZ214AaABAg,@dikaonizuka734,Lama kelamaan uang hanya angka digital paper dihilangkan ngurangin belanja negara,2025-05-06T22:34:10Z,0,uang angka digital paper dihilangkan ngurangin belanja negara,8,negative
1WXfqPbbIZs,UgxDkWoctpMXBYGAv2V4AaABAg,@mukbangfasting,QRIS tap masih kalah sama e-money Jak Lingko 😂😂😂,2025-05-06T22:28:14Z,0,qris tap kalah emoney jak lingko,6,neutral
1WXfqPbbIZs,UgyifE8PYqSRwVhv34Z4AaABAg,@harryharry3591,"*Bang Raymond saya minta maaf sebelum nya, kenapa banyak sekali warga indonesia menjelekan meremehkan menghujat menghina negara malaysia gara gara kami rakyat malaysia mengunakan sistem QR CODE di negara kami sendiri, kalau di indonesia dipanggil QRIS, saya faham, saya tau kalau QRIS itu dibuat oleh negara indonesia, terus pertanyaan saya salah ke rakyat malaysia mengunakan QR CODE di negara malaysia. .??, kenapa negara indonesia membuat QRIS,  tetapi warga indonesia sendiri tidak mengunakan QRIS di negara indonesia sana, punya alasan apa warga indonesia takut untuk mengunakan sistem QRIS di negara indonesia, apakah indonesia takut dengan amerika atau warga indonesia punya aplikasi QRIS tapi di dalam QRIS tidak ada duit atau bagaimana, boleh tolong komen di bawah, kenapa warga indonesia tidak mengunakan QRIS di indonesia, padahal QRIS itu dibuat oleh negara indonesia sendiri, saya salah satu penguna QR CODE di malaysia,  justru saya ingin berterima kasih kepada orang indonesia  atas pencapaian kalian yang sudah berjaya menciptakan satu aplikasi QRIS, sehingga negara malaysia pun ikut membuat aplikasi QR CODE untuk memudahkan rakyat malaysia, sekarang sudah adil kan kalau dekat indonesia ada aplikasi QRIS dekat malaysia pun ada QR CODE, jadi ke depan tidak ada masalah lagi yang harus diperdebatkan tentang QRIS atau QR CODE, keputusan itu tergantung kepada orang indonesia sendiri dan orang malaysia sendiri, kesimpulan nya saya ingin memberi DATA sedikit saja untuk pengetahuan warga indonesia, kami rakyat malaysia itu no.2 paling banyak mengunakan QR CODE di negara malaysia dan negara no.1 paling tinggi mengunakan QRIS adalah negara china, silahkan check ketik di google kalau warga indonesia tidak percaya*",2025-05-06T22:26:57Z,2,bang raymond maaf nya warga indonesia menjelekan meremehkan menghujat menghina negara malaysia gara gara rakyat malaysia mengunakan sistem qr code negara indonesia dipanggil qris faham tau qris negara indonesia salah rakyat malaysia mengunakan qr code negara malaysia negara indonesia qris warga indonesia mengunakan qris negara indonesia alasan warga indonesia takut mengunakan sistem qris negara indonesia indonesia takut amerika warga indonesia aplikasi qris qris duit tolong komen warga indonesia mengunakan qris indonesia qris negara indonesia salah penguna qr code malaysia berterima kasih orang indonesia pencapaian berjaya menciptakan aplikasi qris negara malaysia aplikasi qr code memudahkan rakyat malaysia adil indonesia aplikasi qris malaysia qr code diperdebatkan qris qr code keputusan tergantung orang indonesia orang malaysia kesimpulan nya data pengetahuan warga indonesia rakyat malaysia mengunakan qr code negara malaysia negara mengunakan qris negara china silahkan check ketik google warga indonesia percaya,138,negative
1WXfqPbbIZs,UgwjqERKvkx76U2k7FZ4AaABAg,@NidyaNidia91,Semoga gak seperti kejadian Bukalapak dulu. Ada aja cara Amerika buat ngejatuhin product lokal dan pemerintah mingkem,2025-05-06T22:18:04Z,0,semoga gak kejadian bukalapak aja amerika ngejatuhin product lokal pemerintah mingkem,11,negative
