video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,sentiment
GKWzSsf-GcA,UgxvrO4-eIiC1mfq9Pl4AaABAg,@CandraWijaya-w5v,Maaf bang..full videonya pak prabowo itu ada? Soalnya maaf ya bang..malas kalau lagi enak nonton dipotong sama komentar abang..ketimbang denger komentar abang yang hampir sama dengan video pak prabowo lebih baik saya tonton videonya lgsg bang,2025-04-22T01:14:18Z,0,maaf bangfull videonya prabowo maaf ya bangmalas enak nonton dipotong komentar abangketimbang denger komentar abang video prabowo tonton videonya lgsg bang,21,negative
GKWzSsf-GcA,UgwRlG5iX6oIunP2ZF14AaABAg,@coindeaths,Bagi pemerintah yg penting korupsi lancar terus perut kenyang buat pejabat dan partainya,2025-04-21T21:42:26Z,0,pemerintah yg korupsi lancar perut kenyang pejabat partainya,8,neutral
GKWzSsf-GcA,UgxSIBvchkrN1F85rWV4AaABAg,@Bisnisituindah,"Hukum indonesia memang bobrok dari tingak 1 sampai mahkamah agung,saya berani bersaksi karena saya dan keluarga menjadi korban kedzoliman hukum di negeriku tercinta tetang kasus sengketa tanah,hukum indonesia selalu memenangkan siapa yang punya power dan siapa yang punya kuasa.

Prof mahfud md pernah berkata
Hindari urusan hukum jika tak terpojok sapi hilang 1 biaya nya bisa jadi 5.

Andai saja prof.mahfud berkata sebelum kasus sengketa keluarga kami mungkin di mediasi sebelum masuk ke pengadilan sudah ada titik terang.",2025-04-21T21:18:56Z,0,hukum indonesia bobrok tingak mahkamah agungsaya berani bersaksi keluarga korban kedzoliman hukum negeriku tercinta tetang sengketa tanahhukum indonesia memenangkan power kuasa prof mahfud md hindari urusan hukum terpojok sapi hilang biaya nya andai profmahfud sengketa keluarga mediasi masuk pengadilan titik terang,41,negative
GKWzSsf-GcA,UgxUYCHkBzUc4E45rzV4AaABAg,@dayscorporation488,"KURANGI PNS......!!!!!!!!
GAK ADA POLITIK BALAS BUDI 😂😂😂",2025-04-21T20:35:47Z,0,kurangi pns gak politik balas budi,6,negative
GKWzSsf-GcA,Ugy8S67Lrr4LdukJNBN4AaABAg,@dayscorporation488,"1. SIKAT KORUPTOR..!!!
2. TRUST SANGAT PENTING..!!!
3. BANGSA DAN NEGARA HARUS TURUN TANGAN
4. POLITIK JANGAN PAKAI UANG
5. AYO BERSAMA BANG BENNIX KITA BELAJAR.",2025-04-21T20:32:23Z,0,sikat koruptor trust bangsa negara turun tangan politik pakai uang ayo bang bennix belajar,14,negative
GKWzSsf-GcA,Ugwj03POwvd78QMeSPV4AaABAg,@dayscorporation488,"KEREN BANG, NEGARA IKUT AMBIL BAGIAN. 
BUKAN CUMA MAU PAJAK, HARUS MEMBANTU.",2025-04-21T20:19:59Z,0,keren bang negara ambil pajak membantu,6,positive
GKWzSsf-GcA,UgwsCloq0U8-7JV3E4x4AaABAg,@PrihantoroPrihantoro-nz7jv,Kalau ngomong di selingi bhs ingris padahal dia ngomong di indonesia apa pengen di bilang pak wo bhs ingrisnya bagus apa gmn....,2025-04-21T20:16:12Z,0,ngomong selingi bhs ingris ngomong indonesia pengen bilang wo bhs ingrisnya bagus gmn,13,positive
GKWzSsf-GcA,Ugy6nh60IfHglV02Ijd4AaABAg,@ChaidirSimangunsong,"Jujur bg Ben..., gaya lu asyik. Keren bg.., gw dukung Chanel lu. 👍👍👍",2025-04-21T17:29:13Z,0,jujur bg ben gaya lu asyik keren bg gw dukung chanel lu,12,positive
GKWzSsf-GcA,UgwTaZlYHvShGp3_UXV4AaABAg,@RobertusRonald,"10:48 om bennix setahu sy, pak Prabowo memang ada histori stroke dan maintain terus",2025-04-21T16:15:44Z,0,om bennix setahu sy prabowo histori stroke maintain,8,neutral
GKWzSsf-GcA,UgwEa3nmHExXzXRktU14AaABAg,@MadeSuwastika-p3n,"Susah gak tahu kapan harus berhenti,  ya gitu gitu aja Bos 😊😊😊😊😊",2025-04-21T11:50:01Z,0,susah gak berhenti ya gitu gitu aja bos,8,negative
GKWzSsf-GcA,UgyBsmmOhACv04TMqAF4AaABAg,@petterpekor7337,Percayalah masalah paling utama indonesia adalah praktek korupsi... Di tambah maraknya mafia di segala sektor...,2025-04-21T09:12:42Z,0,percayalah utama indonesia praktek korupsi maraknya mafia sektor,8,negative
GKWzSsf-GcA,Ugw3YPm4KycFFmH_sTN4AaABAg,@HasniLiza-wu9bf,"Ya , emang PNS yang ada di Sumatera pada jaya ,kaya.
Rakyat tambah miskin 😅",2025-04-21T04:18:47Z,0,ya emang pns sumatera jaya kaya rakyat miskin,8,negative
GKWzSsf-GcA,UgxgOdVoSKUIZqS4x0x4AaABAg,@dedefaizzz1889,30:50 hukuman patra niaga apa nih? Apa dah menguap beritanya? 😅,2025-04-20T00:55:06Z,0,hukuman patra niaga nih dah menguap beritanya,7,negative
GKWzSsf-GcA,UgwY3UdbeSNivkW2hNF4AaABAg,@djuniharteguh2006,"Jangan ekspor barang mentah, orang yang mau kerja jadi TKI aja masih di palakin bro",2025-04-19T02:37:44Z,1,ekspor barang mentah orang kerja tki aja palakin bro,9,negative
GKWzSsf-GcA,UgwEAyRMjVEyxs5xFfl4AaABAg,@fixxxsaja,"Pejabat Indonesia kebanyakan ahli korupsi berjamaah, bagaimana Indonesia bisa maju ,bahkan para penguasa harus berjuang keras untuk sampai puncak kesuksesan tanpa bantuan negara ehhhh setelah menjadi besar negara hadir utk membebani pajak , setelah membayar pajak ehhh pajak nya di korupsi...... Indonesia pejabat nya ahli korupsi",2025-04-18T22:10:18Z,1,pejabat indonesia kebanyakan ahli korupsi berjamaah indonesia maju penguasa berjuang keras puncak kesuksesan bantuan negara ehhhh negara hadir utk membebani pajak membayar pajak ehhh pajak nya korupsi indonesia pejabat nya ahli korupsi,32,negative
GKWzSsf-GcA,UgxE-gSHiuEM85qZbuB4AaABAg,@ecce.3283,"1.BERANTAS KORUPSI
2.EFESIENSI ANGGARAN
3.GRATISKAN PENDIDIKAN
NO.DEBAT.",2025-04-18T10:49:25Z,0,berantas korupsi efesiensi anggaran gratiskan pendidikan nodebat,7,negative
GKWzSsf-GcA,Ugy5u586dnsJRVO5kTp4AaABAg,@ecce.3283,"BENER NGAK ADA BERANTAS KORUPSI..
MENTAL MALING TETAP NYANGKUT..
LINGKARAN SETAN TETAP MERAJALELA.",2025-04-18T10:46:02Z,0,bener ngak berantas korupsi mental maling nyangkut lingkaran setan merajalela,10,negative
GKWzSsf-GcA,Ugz3ORd7C1nWZLeeKK54AaABAg,@ecce.3283,"KABUR AJA DULU DEH..
LALU JOKOWI SALAH..
PRABOWO GOBLOK..
ADA ADA AJA..
WARGA KITA EMANG PAK..
SELALU MENGKAMBINGHITAMKAN..
WAJIBNYA KITA BEKERJA SAMA SEMUA.",2025-04-18T10:45:00Z,0,kabur aja deh jokowi salah prabowo goblok aja warga emang mengkambinghitamkan wajibnya,12,negative
GKWzSsf-GcA,Ugx0DKnxfyxeRk25Wtd4AaABAg,@ecce.3283,"DI SINI BANG BENNIX MAKIN KEREN LOOK NYA..
KAMERAMEN OKE..
PENGAMBILAN ANGLENYA JUGA OKE.",2025-04-18T10:33:26Z,0,bang bennix keren look nya kameramen oke pengambilan anglenya oke,10,positive
GKWzSsf-GcA,UgxnzPLpH4gvxA-okkV4AaABAg,@suhermanmaman98,"Mantap Bang
..tempe klo udah busuk kaga enak di apa2in",2025-04-18T03:02:59Z,0,mantap bang tempe klo udah busuk kaga enak apain,9,positive
GKWzSsf-GcA,Ugw99ahntgccsaJRGpF4AaABAg,@elsejuntak1740,"Pejabat Indonesia rukun untuk korupsi,,membungkam orang yg berprestasi dan jujur,,Achhhhh sudahlah,,percuma kita rakyat bersuara,,Hukum d Indonesia tak ada nilai langsung,,Semua gila uang,,uang dan uang,Hanya azab Tuhanlah yg boleh Stop mereka yg Rakus n haus kekuasaan.
Aku sudah tak percaya sama apa kata pemerintah sekarang.",2025-04-17T18:03:16Z,0,pejabat indonesia rukun korupsimembungkam orang yg berprestasi jujurachhhhh sudahlahpercuma rakyat bersuarahukum indonesia nilai langsungsemua gila uanguang uanghanya azab tuhanlah yg stop yg rakus n haus kekuasaan percaya pemerintah,28,negative
GKWzSsf-GcA,UgxuPK8zVw7tfaBkw0B4AaABAg,@miwan4657,Gni ni enknya kalo punya pemimpin tau cara kerja dunia ini.,2025-04-17T08:48:57Z,0,gni ni enknya kalo pemimpin tau kerja dunia,8,positive
GKWzSsf-GcA,UgzZ5TpTG-NdZpoafSZ4AaABAg,@alfamiredomido2071,"Iyaa bgsad emang pejabat dg yg namanya PENYERAPAN ANGGARAN, ITU HANYA BAGI2 ANGGARAN UTK DIMAKAN.",2025-04-17T02:58:01Z,0,iyaa bgsad emang pejabat dg yg namanya penyerapan anggaran anggaran utk dimakan,12,negative
GKWzSsf-GcA,UgxVy-jx_tFZBrrwf8h4AaABAg,@murnisuyadi8991,"Bang,Indonesia itu subur bang.Indonesia ada tanam jagung.ada tanam kacang kedelai.ada tanam singkong.siapa bilang semua import..kesel juga dengerinnya.",2025-04-17T02:50:28Z,0,bangindonesia subur bangindonesia tanam jagungada tanam kacang kedelaiada tanam singkongsiapa bilang importkesel dengerinnya,13,positive
GKWzSsf-GcA,UgyfQZovlBxRPHFq0dd4AaABAg,@Israel-K0NT0L,"Asn di instansi Isipol yg harusnya di bunuh dan d phk massal sumpah gak ada gunanya njir menggaji mereka sedikit manfaatnya ke masyarakat, ngabis abisin apbn aja, gak ada negara maju yg isipolnya kebanyakan yg ada malah collaps tuh negara.",2025-04-17T01:39:02Z,0,asn instansi isipol yg bunuh phk massal sumpah gak gunanya njir menggaji manfaatnya masyarakat ngabis abisin apbn aja gak negara maju yg isipolnya kebanyakan yg collaps tuh negara,28,negative
GKWzSsf-GcA,UgwEIzRM-OPffB5BQcF4AaABAg,@momoon5306,Ya gimana kalo mau bayar pajak aja ribet😅,2025-04-16T19:00:01Z,0,ya gimana kalo bayar pajak aja ribet,7,negative
GKWzSsf-GcA,UgwTgtKTzRwvd_ik-_V4AaABAg,@iputugedesugawa9620,"intinya.,. 😳 Inflasi adalah kenaikan harga barang dan jasa secara umum dan terus-menerus dalam jangka waktu tertentu. noohhh.. yang naikin harga sapa?.  yaaa yang kita coblos.🤣🔥",2025-04-16T15:59:30Z,0,intinya inflasi kenaikan harga barang jasa terusmenerus jangka noohhh naikin harga sapa yaaa coblos,14,neutral
GKWzSsf-GcA,UgyMr-ciaCHG30hYGTF4AaABAg,@shifaalya9660,BIANGKEROK NYA ADA DI PERTAMINA ..WALAU SUDAH DI BORGOL 9 ORANG MASIH ADA PULUHAN LAGI BIANG KEROK NYA PENGHALANG  SWASEMBADA BBM ..YG HINGGA KINI MASIH BERCOKOL DALAM PERTAMINA ...RAKYAT HARUS MENDORONG PRESIDEN UNTUK MEMBABAT  ATURAN2 YG DI BUAT PERTAMINA,2025-04-16T11:50:36Z,0,biangkerok nya pertamina borgol orang puluhan biang kerok nya penghalang swasembada bbm yg bercokol pertamina rakyat mendorong presiden membabat aturan yg pertamina,22,negative
GKWzSsf-GcA,UgzhtbXqA4C1-iSmoKt4AaABAg,@SMGmanga,"PNS di upgrade, karyawan BUMN asorsin di kontrak  trus, kapan di perhatikan😅, bahkan di fendorkan lagi kebawah anak cucu perusahaan 🤭.😂,",2025-04-16T11:10:56Z,0,pns upgrade karyawan bumn asorsin kontrak trus perhatikan fendorkan kebawah anak cucu perusahaan,13,neutral
GKWzSsf-GcA,UgxE6YacwD4LAcjN6nd4AaABAg,@eghablack2296,Saran om cara manggil presiden RI kita relat lagi🙏,2025-04-16T08:24:13Z,0,saran om manggil presiden ri relat,6,neutral
GKWzSsf-GcA,Ugxf_wFDg85JIGtVLRd4AaABAg,@ericyong679,bener bang itu yg growth dalam negri sampai ekspor itu mrk ga pk anggaran apbn krn ga dibantu malahan mungkin mesti kena pemulus lagi dan itupun sudah sangat membantu perekonomian negara dengan segala fee dan pajak yg dibayarkan dgn cash flow yg guede pol dan itupun masih dicinakan padahal banyak karyawannya juga dibayarkan gajinya tidak under umr. Paten +26 ini hahahaha,2025-04-16T04:51:25Z,0,bener bang yg growth negri ekspor mrk ga pk anggaran apbn krn ga dibantu mesti kena pemulus itupun membantu perekonomian negara fee pajak yg dibayarkan dgn cash flow yg guede pol itupun dicinakan karyawannya dibayarkan gajinya umr paten hahahaha,39,positive
GKWzSsf-GcA,UgzX79Kd-PmCfw-wPWl4AaABAg,@RikaNatalia-pc6bp,Harusnya komunditas kelapa sawit bisa menjadi senjata andalan untuk melawan tarif trump,2025-04-16T04:34:40Z,0,komunditas kelapa sawit senjata andalan melawan tarif trump,8,neutral
GKWzSsf-GcA,UgxmGWfNy6CgFwgkUBF4AaABAg,@afarerumara200,Kok Soekarno? Bukankah yg jadi antek Amerika Serikat itu Soeharto,2025-04-16T01:59:06Z,0,soekarno yg antek amerika serikat soeharto,6,neutral
GKWzSsf-GcA,Ugwky7qy_AKP7G_a4YJ4AaABAg,@bonifasius5200,"Pengalaman saya magang di sebuah instansi dimana instansi tersebut koar koar kekurangan tenaga kerja, tapi pas saya lihat kerjaannya cuma buka youtube dan scrolling tiktok. Sampe saya berpikiran ini instansi sih cuma jadi beban keuangan negara, mending bubarin aja. Toh manfaat ke masyarakatnya minim sekali",2025-04-16T00:47:30Z,1,pengalaman magang instansi dimana instansi koar koar kekurangan tenaga kerja pas lihat kerjaannya buka youtube scrolling tiktok sampe berpikiran instansi sih beban keuangan negara mending bubarin aja manfaat masyarakatnya minim,30,negative
GKWzSsf-GcA,UgxMIkptZmHdjhMAzFJ4AaABAg,@AliShodiqin-t9c,"Bagaimana bisa berantas korupsi, para KETUM PARTAI saja gk ada yg setuju pangesahan RUU perampasan aset sampe skrg macet gk ada kejelasannya, krn mereka takut jauh MISKIN",2025-04-15T22:34:14Z,0,berantas korupsi ketum partai gk yg setuju pangesahan ruu perampasan aset sampe skrg macet gk kejelasannya krn takut miskin,19,negative
GKWzSsf-GcA,Ugz4H5P1WRM96Xio4QF4AaABAg,@kartunkalilinux6906,"AS yang kesulitan., kita yang disuruh buru-buru nego dengan dajal penjajah tua bangka bengis bandar judi pendukung genosida",2025-04-15T21:14:59Z,0,kesulitan disuruh buruburu nego dajal penjajah tua bangka bengis bandar judi pendukung genosida,13,negative
GKWzSsf-GcA,Ugz4UopeZkS-bh8a1Ip4AaABAg,@kartunkalilinux6906,Buru-buru nego dengan penjajah dajal tua bangka bengis bandar judi pendukung genosida merupakan blunder,2025-04-15T21:13:49Z,0,buruburu nego penjajah dajal tua bangka bengis bandar judi pendukung genosida blunder,12,negative
GKWzSsf-GcA,UgwkjKp9eRIp7Ct5tIt4AaABAg,@RyannAlfarizi,"Lah orang Luar ae kalo ditanya yang ditau soal Indonesia apa jawabnya cuma Bali, Kalo ga ya korupsi😂",2025-04-15T12:34:22Z,0,orang ae kalo ditau indonesia bali kalo ga ya korupsi,10,negative
GKWzSsf-GcA,UgwP3wxhoKAEcesGEc54AaABAg,@vita20-m3q,"Betul cilok somay GK ada pajak padahal bahanya impor,tp KLO di taik pajak negara yg di salahkan rakyat",2025-04-15T11:28:15Z,0,cilok somay gk pajak bahanya importp klo taik pajak negara yg salahkan rakyat,13,negative
GKWzSsf-GcA,UgyVNojbdFk9r0jxOyR4AaABAg,@BapakcayanRt,"Pt sritex masih buka bang, bude q masih kerja kok, mereka bikin berita bangkrut cuma karna satu alasan, tidak mau kasih tunjangan hari raya.udah itu aja",2025-04-15T09:25:08Z,0,pt sritex buka bang bude q kerja bikin berita bangkrut karna alasan kasih tunjangan rayaudah aja,16,negative
GKWzSsf-GcA,Ugyxcm-QzKFECrsk7SB4AaABAg,@legends4605,"betul bang pemberantasan korupsi hukum mati, namun apakah nanti bakal crowd-nya malah mentok disana? karena rakyat kita ini hobi drama si baik dan si jahat, bukan berbenah diri menghadapi ekonomi global yg udah baku hantam.",2025-04-15T08:24:28Z,0,bang pemberantasan korupsi hukum mati crowdnya mentok disana rakyat hobi drama si si jahat berbenah menghadapi ekonomi global yg udah baku hantam,22,negative
GKWzSsf-GcA,Ugyl6zgKwLv4z5WNhvV4AaABAg,@relik777,"Bang PNS sama KONTRAK P3K beda, PNS itu seleksi nya ketat dan transparan kita tes aja ada live scorenya di youtube BKN, beda ama P3K itu baru dari giveaway jgn samakan bang, cape belajar susah2 di tnya tetangga siapa bekingan lo bs jadi PNS, cape bang",2025-04-15T06:54:07Z,0,bang pns kontrak pk beda pns seleksi nya ketat transparan tes aja live scorenya youtube bkn beda ama pk giveaway jgn samakan bang cape belajar susah tnya tetangga bekingan lo bs pns cape bang,34,negative
GKWzSsf-GcA,UgxJ5QTo23C2rN9Q2oV4AaABAg,@aryowibisono257,"Setuju PNS di kurangin, maksimalkan ke pemadam n guru PNS nya, tp seleksi guru harus di perbaiki, sejahterakan guru, tp bener2 saring guru yg berkualitas biar generasi mendatang juga berkualitas, di mulai dngn Brantas korupsi, tanpa korupsi baru segala sesuatunya akan berjalan",2025-04-15T06:48:24Z,0,setuju pns kurangin maksimalkan pemadam n guru pns nya tp seleksi guru perbaiki sejahterakan guru tp bener saring guru yg berkualitas biar generasi berkualitas dngn brantas korupsi korupsi berjalan,29,negative
GKWzSsf-GcA,Ugz2TXSH7_eN_ZcYRA94AaABAg,@Panditopandi24Pandi,"Bener bang udah satu tahun sy g kerja punya anak3,kadang makan kadang g",2025-04-15T06:04:58Z,0,bener bang udah sy g kerja anakkadang makan kadang g,10,negative
GKWzSsf-GcA,Ugx-A-TkRxGPTOz4ZMN4AaABAg,@UC5kym7PU5p4gqtCGShcXhFA,5:15 baraya bahas kenapa katanya kelompok-kelompok habib yang Indonesia itu waktu mengatakan jawa barat itu tempatnya jin buang anak itu maksudnya apa yang baraya kang guru gembul 4:46,2025-04-15T05:52:26Z,0,baraya bahas kelompokkelompok habib indonesia jawa barat tempatnya jin buang anak maksudnya baraya kang guru gembul,16,neutral
GKWzSsf-GcA,Ugx91TFS0_9m5kFrbwB4AaABAg,@rizalglueguners99,Bang benix.. omongany sll tepat??? Salah satu org jenius bangsa kita💪🥰,2025-04-15T04:08:28Z,0,bang benix omongany sll salah org jenius bangsa,8,negative
GKWzSsf-GcA,Ugz8hyosc-1IBGhvXOV4AaABAg,@agokkarinda6945,"Hukum berat saja para koruptor jangan dikurangi hukumannya tambah berat saja biar kapok,jangan menaikkan pajak kurangi saja ...kasian mereka yg usaha kecil menengah, yakinlah pak Presiden Prabowo pasti setuju❤",2025-04-15T03:58:47Z,0,hukum berat koruptor dikurangi hukumannya berat biar kapokjangan menaikkan pajak kurangi kasian yg usaha menengah yakinlah presiden prabowo setuju,19,negative
GKWzSsf-GcA,Ugwkw9Wm920ovFro-6R4AaABAg,@cupliss657,"Mang dasarnya pemikiran pemerintah kita blm maju,, tidak mikir jauh ke depan,, tp mikir dapurnya masing2,, kerja,, berangkt pagi, pulang sore,, gajian,,tp tidak bisa mikir sistem,, pejabat goblokkk di angkat ya bkal gtu2 aja negaranya,,,",2025-04-15T03:51:07Z,0,mang dasarnya pemikiran pemerintah blm maju mikir tp mikir dapurnya kerja berangkt pagi pulang sore gajiantp mikir sistem pejabat goblokkk angkat ya bkal gtu aja negaranya,26,negative
GKWzSsf-GcA,UgzIDafdDOZa-Qv5gvR4AaABAg,@GhofurAngelo,"daftar yang perlu diefisiensi:
PNS, perlu peninjauan struktur dan postur PNS.. 
DPRD, kota tidak perlu DPRD. Bisa dibuat kota administratif, dan DPR nya ngikut provinsi macam Jakarta.",2025-04-15T03:23:47Z,0,daftar diefisiensi pns peninjauan struktur postur pns dprd kota dprd kota administratif dpr nya ngikut provinsi jakarta,17,neutral
GKWzSsf-GcA,Ugz5miJNxUmB11OC0lB4AaABAg,@andreaswijaya7800,"Bang, hukum mati koruptor itu msh kurang. Yg bener rampas semua aset mereka beserta hukum mati koruptor beserta pasangannya dan semua keturunan nya.  Itu baru mantap bang. 👍",2025-04-15T01:45:12Z,0,bang hukum mati koruptor msh yg bener rampas aset beserta hukum mati koruptor beserta pasangannya keturunan nya mantap bang,19,positive
GKWzSsf-GcA,UgzgA560K_9EVnaEUW54AaABAg,@lancemengong6349,Mas Bennix stand point nyta menyenangkan.,2025-04-14T21:57:17Z,0,mas bennix stand point nyta menyenangkan,6,positive
GKWzSsf-GcA,UgyMeFZul9iEEZA7Xeh4AaABAg,@lancemengong6349,Ma sBennix pasti tahu kondisi penggunnaan dan pelaksanaan kebijakan anggaran selama ini…,2025-04-14T21:56:41Z,0,sbennix kondisi penggunnaan pelaksanaan kebijakan anggaran,6,neutral
GKWzSsf-GcA,UgxeIyZ1d6C0FC1LW3B4AaABAg,@lancemengong6349,"Mas Bemax, kalau saja 25% anggaran kita lebih efektif, sewbenarnya spending untuk private sectors atau goverment atau pelaku ekonominya masih saja menganggap itu sebagai beban tambahan, maka percuma saja effortnya. Bolehkan mas Bennix kasih saran aja menghitung angjka 25% or more itu sebagai usaha membuagt sistim penggunaan anggaran menjadi lebih efektis dan tepat guan?",2025-04-14T21:55:46Z,0,mas bemax anggaran efektif sewbenarnya spending private sectors goverment pelaku ekonominya menganggap beban tambahan effortnya bolehkan mas bennix kasih saran aja menghitung angjka usaha membuagt sistim penggunaan anggaran efektis guan,30,neutral
GKWzSsf-GcA,UgxBWv8zDVtC4QsFlYF4AaABAg,@Benno.shadenio,Bang benix wajah nya makin seger aja,2025-04-14T17:30:30Z,0,bang benix wajah nya seger aja,6,positive
GKWzSsf-GcA,Ugz_XvZuX4TdyUfjWil4AaABAg,@daftar37,"11:09 Gawat ... ! Kalo pak pk prabowo diganti gibran 😡
Gw emang non prabowo . Tapi gamau banget kalo gibran naik 🤬",2025-04-14T16:57:13Z,0,gawat kalo pk prabowo diganti gibran gw emang non prabowo gamau banget kalo gibran,14,negative
GKWzSsf-GcA,UgzFjT0UTt_y3clZxiV4AaABAg,@erichkampay5789,Presiden Prabowo cerdas....n tulus dlm memimpin,2025-04-14T16:14:44Z,0,presiden prabowo cerdasn tulus dlm memimpin,6,positive
GKWzSsf-GcA,UgxbWdRrBbdLmCDYEkN4AaABAg,@evarosdiana4534,"Bener banget bang Bennix, emg itu para dinas buang2 anggaran dg seminar yg gak ada hasil, mending pelatihan kerja yg bener2 skill banget, kayak otomotif, mesin dll yg emang dibutuhkan untuk pabrik2, spt skg pabrik BYD yg lagi investasi di subang, krn kita kurang punya skill, akhirnya tenaga kerja di impor juga dari China😂",2025-04-14T15:36:15Z,0,bener banget bang bennix emg dinas buang anggaran dg seminar yg gak hasil mending pelatihan kerja yg bener skill banget kayak otomotif mesin dll yg emang dibutuhkan pabrik spt skg pabrik byd yg investasi subang krn skill tenaga kerja impor china,41,negative
GKWzSsf-GcA,Ugxz1dU_zGSV6cF7tAZ4AaABAg,@ayy_pai28,"Dibayar brpa bg sama pemerintah sampe setiap bikin konten selalu bagus""in pemerintah pdhl bnyk bgt bikin aturan yg seenak jidat meraka sendiri tampa mikirin rakyat kecil",2025-04-14T15:31:11Z,0,dibayar brpa bg pemerintah sampe bikin konten bagusin pemerintah pdhl bnyk bgt bikin aturan yg seenak jidat meraka tampa mikirin rakyat,21,negative
GKWzSsf-GcA,Ugzo4_ti0qouptWaj8V4AaABAg,@karelferdinand8142,"Om Ben, Pak Prabowo kondisi kesehatan nya memang ada indikasi.. katanya langganan rawat jalan ke RSPP Pertamina utk DSA oleh dr. Terawan.. jadi memang sudah dimaintain entah brp lama.. mungkin kalo tidak, sudah stroke sejak lama..",2025-04-14T12:49:14Z,6,om ben prabowo kondisi kesehatan nya indikasi langganan rawat jalan rspp pertamina utk dsa dr terawan dimaintain brp kalo stroke,20,neutral
GKWzSsf-GcA,UgzP-tLFXus67ZB10Ql4AaABAg,@roysatriya9213,"prabowo memang hebat !!! sayangnya birokrasi2 bajingan masih banyak,.. yg menghambat program beliau !!!",2025-04-14T11:30:01Z,1,prabowo hebat sayangnya birokrasi bajingan yg menghambat program beliau,9,negative
GKWzSsf-GcA,UgwQAlK47cGSkE1p3b54AaABAg,@JongHyunSM,jawabannya muter2 ga to the point kyk prajurit,2025-04-14T11:29:23Z,1,jawabannya muter ga point kyk prajurit,6,negative
GKWzSsf-GcA,Ugye525f9mEVNbcusNh4AaABAg,@dikaromadani6994,"Di daerah2, PNS nya udah goblok terus banyak lagi. Seperti benalu untuk negara ini.",2025-04-14T10:37:16Z,1,daerah pns nya udah goblok benalu negara,7,negative
GKWzSsf-GcA,UgyxEoW26Ksp-DZzFVt4AaABAg,@dikaromadani6994,"Bang, lu cocok gantiin opung Luhut 🔥🔥",2025-04-14T10:24:07Z,1,bang lu cocok gantiin opung luhut,6,neutral
GKWzSsf-GcA,UgyTEw-IsLkCLZm0FS54AaABAg,@biosetya6913,"Ya bener sih bang, ga matching sama realita.",2025-04-14T10:21:15Z,1,ya bener sih bang ga matching realita,7,negative
GKWzSsf-GcA,UgzrZ_lDw_ulwDE-btV4AaABAg,@weilee9410,"""Negara hadir"" di Cina. Sama seperti di konten pandji dan ferry: Di Jepang negara juga hadir. Punya bendera tapi tidak punya negara (yg hadir)",2025-04-14T08:54:39Z,1,negara hadir cina konten pandji ferry jepang negara hadir bendera negara yg hadir,13,neutral
GKWzSsf-GcA,Ugz8IWXPJE3pMCb5oFZ4AaABAg,@ragilfaisal7195,dia aja bilang gk nonton tp berani beropini kan kocak .,2025-04-14T07:28:52Z,1,aja bilang gk nonton tp berani beropini kocak,8,neutral
GKWzSsf-GcA,UgzMNjO6Ql0UlA89JrR4AaABAg,@anginribut_0,"INDONESIA kebanyakan PNS, 
pecat PNS yang gak guna,
PNS hanya membebani keuangan negara.
beberapa kali ke kantor pemerintahan, melihat pegawai yang main hp, ngobrol, nongkrong di kantin dsb",2025-04-14T06:58:39Z,1,indonesia kebanyakan pns pecat pns gak pns membebani keuangan negara kali kantor pemerintahan pegawai main hp ngobrol nongkrong kantin dsb,20,negative
GKWzSsf-GcA,UgwVarD79wri1BV4-g54AaABAg,@nanies340,Beliau bukan Pak Jokowi yg selalu bilang ya ndak tau tunggu saja,2025-04-14T06:44:30Z,1,beliau jokowi yg bilang ya ndak tau tunggu,8,negative
GKWzSsf-GcA,UgyRYYhNS2CFra43TNl4AaABAg,@gustimadekatabi613,"Saatnya Unfollow AS. 
Saya Respect dengan idea Mardigue
T. I. N. A 
Hutang pada diri Sendiri",2025-04-14T06:15:44Z,1,unfollow respect idea mardigue n hutang,6,negative
GKWzSsf-GcA,Ugw0Ko832bQWU53-vo54AaABAg,@bimahendrawan2623,"Waduh, gak sampe 24karat dalam 24 jam nih, saya bahas deh dalam tempo yang se singkat-singkatnya:
Pro RUU TNI, jika untuk mengorganisir pemerintahan, maka bagus dalam jangka pendek (dalam masa Pak Prab)
Negative: Junta
Opsi terbaik: berlaku Sementara, prabowo chao, maka ruu dicabut kembali",2025-04-14T05:54:29Z,1,gak sampe karat jam nih bahas deh tempo singkatsingkatnya pro ruu tni mengorganisir pemerintahan bagus jangka pendek prab negative junta opsi terbaik berlaku prabowo chao ruu dicabut,27,positive
GKWzSsf-GcA,UgzXib8U-_taXaUdHDV4AaABAg,@Darma-r6b,"Pngennya sih si presiden jadi tangan besi,hidupin petrus.. Apadaya bnyak buzzer bayaran juga ngebacot pelanggaran ham. RUU TNI yg entah apa isinya blum jlas aja udah pada didemo😅😂apalagi mau nganut komunis,, pasti isu antek PKI muncul lagi😂😂",2025-04-14T05:53:19Z,0,pngennya sih si presiden tangan besihidupin petrus apadaya bnyak buzzer bayaran ngebacot pelanggaran ham ruu tni yg isinya blum jlas aja udah didemoapalagi nganut komunis isu antek pki muncul,29,negative
